entry_gate_raw,entry_gate_open,profit_target,trend_1w,regime
1.0,True,0.0,-2.8503494262695312,bear
1.0,True,0.0,-2.7838857173919678,bear
1.0,True,0.0,-2.769077777862549,bear
1.0,True,0.0,-2.44077205657959,bear
1.0,True,0.0,-2.4563019275665283,bear
1.0,True,0.0,-1.8227767944335938,bear
1.0,True,0.0,-1.9224491119384766,bear
1.0,True,0.0,-1.9615010023117065,bear
1.0,True,0.0,-1.8726346492767334,bear
1.0,True,0.0,-2.040658473968506,bear
1.0,True,0.0,-1.9006139039993286,bear
1.0,True,0.0,-2.139345645904541,bear
1.0,True,0.0,-2.003530979156494,bear
1.0,True,0.0,-1.7964763641357422,bear
1.0,True,0.0,-1.6111164093017578,bear
1.0,True,0.0,-1.6579766273498535,bear
1.0,True,0.0,-1.704679012298584,bear
1.0,True,0.0,-1.610504150390625,bear
1.0,True,0.0,-1.6694657802581787,bear
1.0,True,0.0,-1.6761873960494995,bear
1.0,True,0.0,-1.449163794517517,bear
1.0,True,0.0,-1.4298774003982544,bear
1.0,True,0.0,-1.4748033285140991,bear
1.0,True,0.0,-1.3453675508499146,bear
1.0,True,0.0,-1.5804030895233154,bear
1.0,True,0.0,-1.547244906425476,bear
1.0,True,0.0,-2.26857852935791,bear
1.0,True,0.0,-2.2723472118377686,bear
1.0,True,0.0,-2.1687967777252197,bear
1.0,True,0.0,-2.0992918014526367,bear
1.0,True,0.0,-2.24800181388855,bear
1.0,True,0.0,-2.0279486179351807,bear
1.0,True,0.0,-1.9189375638961792,bear
1.0,True,0.0,-1.9445255994796753,bear
1.0,True,0.0,-1.8474113941192627,bear
1.0,True,0.0,-1.879415512084961,bear
1.0,True,0.0,-1.7982226610183716,bear
1.0,True,0.0,-1.7193676233291626,bear
1.0,True,0.0,-1.796757459640503,bear
0.9052863121032715,True,0.0,-1.816862940788269,bear
1.0,True,0.0,-1.7830325365066528,bear
1.0,True,0.0,-1.9955724477767944,bear
1.0,True,0.0,-1.9374483823776245,bear
1.0,True,0.0,-1.9489960670471191,bear
1.0,True,0.0,-2.0851595401763916,bear
1.0,True,0.0,-1.931308627128601,bear
1.0,True,0.0,-1.8815078735351562,bear
1.0,True,0.0,-1.8655195236206055,bear
1.0,True,0.0,-1.7536896467208862,bear
1.0,True,0.0,-1.7980461120605469,bear
1.0,True,0.0,-1.874738335609436,bear
1.0,True,0.0,-1.8276175260543823,bear
1.0,True,0.0,-1.8038216829299927,bear
1.0,True,0.0,-1.909684658050537,bear
1.0,True,0.0,-1.7612762451171875,bear
1.0,True,0.0,-1.7211878299713135,bear
1.0,True,0.0,-1.915926218032837,bear
1.0,True,0.0,-2.0199472904205322,bear
1.0,True,0.0,-1.9537174701690674,bear
1.0,True,0.0,-1.973412036895752,bear
1.0,True,0.0,-2.003286600112915,bear
1.0,True,0.0,-2.0623345375061035,bear
1.0,True,0.0,-1.9179993867874146,bear
1.0,True,0.0,-1.8874826431274414,bear
1.0,True,0.0,-1.851609468460083,bear
1.0,True,0.0,-1.8668241500854492,bear
1.0,True,0.0,-2.007441282272339,bear
1.0,True,0.0,-2.039675235748291,bear
1.0,True,0.0,-1.884730577468872,bear
1.0,True,0.0,-1.8624651432037354,bear
1.0,True,0.0,-1.889998197555542,bear
1.0,True,0.0,-1.9479494094848633,bear
1.0,True,0.0,-2.121549367904663,bear
1.0,True,0.0,-1.8531854152679443,bear
1.0,True,0.0,-1.8694250583648682,bear
1.0,True,0.0,-1.8793821334838867,bear
1.0,True,0.0,-1.8689939975738525,bear
1.0,True,0.0,-1.8251516819000244,bear
1.0,True,0.0,-1.6259491443634033,bear
1.0,True,0.0,-1.7127336263656616,bear
1.0,True,0.0,-1.657598614692688,bear
1.0,True,0.0,-1.4653348922729492,bear
1.0,True,0.0,-1.399621844291687,bear
1.0,True,0.0,-1.522863507270813,bear
1.0,True,0.0,-1.566266655921936,bear
1.0,True,0.0,-1.8363921642303467,bear
1.0,True,0.0,-1.8729044198989868,bear
1.0,True,0.0,-1.8424293994903564,bear
1.0,True,0.0,-1.8133374452590942,bear
1.0,True,0.0,-1.8034510612487793,bear
1.0,True,0.0,-1.753153681755066,bear
1.0,True,0.0,-1.692928433418274,bear
1.0,True,0.0,-1.7001020908355713,bear
1.0,True,0.0,-1.6333142518997192,bear
1.0,True,0.0,-1.5890476703643799,bear
1.0,True,0.0,-1.5753226280212402,bear
1.0,True,0.0,-1.5642081499099731,bear
1.0,True,0.0,-1.5984513759613037,bear
1.0,True,0.0,-1.5895732641220093,bear
1.0,True,0.0,-1.5894333124160767,bear
1.0,True,0.0,-1.5444616079330444,bear
1.0,True,0.0,-1.4924050569534302,bear
1.0,True,0.0,-1.4659998416900635,bear
1.0,True,0.0,-1.4504680633544922,bear
1.0,True,0.0,-1.3320273160934448,bear
1.0,True,0.0,-1.2946608066558838,bear
1.0,True,0.0,-1.227831244468689,bear
1.0,True,0.0,-1.137556552886963,bear
1.0,True,0.0,-1.1861093044281006,bear
1.0,True,0.0,-1.1772948503494263,bear
1.0,True,0.0,-1.1346217393875122,bear
1.0,True,0.0,-1.0965813398361206,bear
1.0,True,0.0,-1.0305795669555664,bear
1.0,True,0.0,-1.0120147466659546,bear
1.0,True,0.0,-1.1388347148895264,bear
1.0,True,0.0,-1.1021920442581177,bear
1.0,True,0.0,-1.0822981595993042,bear
1.0,True,0.0,-1.0823990106582642,bear
1.0,True,0.0,-1.069876790046692,bear
1.0,True,0.0,-1.0745949745178223,bear
1.0,True,0.0,-1.0630125999450684,bear
1.0,True,0.0,-1.0008634328842163,bear
1.0,True,0.0,-0.9926985502243042,bear
1.0,True,0.0,-0.9997397065162659,bear
1.0,True,0.0,-1.0541232824325562,bear
1.0,True,0.0,-0.94550621509552,bear
1.0,True,0.0,-0.9761853218078613,bear
1.0,True,0.0,-0.9480620622634888,bear
1.0,True,0.0,-1.0201839208602905,bear
1.0,True,0.0,-1.0710285902023315,bear
1.0,True,0.0,-0.9987314939498901,bear
1.0,True,0.0,-1.0162677764892578,bear
1.0,True,0.0,-1.14565110206604,bear
1.0,True,0.0,-1.0360586643218994,bear
1.0,True,0.0,-1.024382472038269,bear
1.0,True,0.0,-1.0328562259674072,bear
1.0,True,0.0,-0.9451032280921936,bear
1.0,True,0.0,-0.92298424243927,bear
1.0,True,0.0,-0.4810689687728882,sideways
1.0,True,0.0,-0.5756850242614746,bear
1.0,True,0.0,-0.6195279359817505,bear
1.0,True,0.0,-0.5549167394638062,bear
1.0,True,0.0,-0.6083435416221619,bear
1.0,True,0.0,-0.645947277545929,bear
1.0,True,0.0,-0.6521366238594055,bear
1.0,True,0.0,-0.6718832850456238,bear
1.0,True,0.0,-0.9237469434738159,bear
1.0,True,0.0,-0.7903632521629333,bear
1.0,True,0.0,-0.706193208694458,bear
1.0,True,0.0,-0.3572412431240082,sideways
1.0,True,0.0,-0.4038648307323456,sideways
1.0,True,0.0,-0.14053712785243988,sideways
1.0,True,0.0,-0.32574790716171265,sideways
1.0,True,0.0,-0.3910785913467407,sideways
1.0,True,0.0,-0.6061272025108337,bear
1.0,True,0.0,-0.35498520731925964,sideways
1.0,True,0.0,-0.4345637857913971,sideways
1.0,True,0.0,-0.33758580684661865,sideways
1.0,True,0.0,-0.23723484575748444,sideways
1.0,True,0.0,-0.27691298723220825,sideways
1.0,True,0.0,-0.2655399441719055,sideways
1.0,True,0.0,-0.1500054895877838,sideways
1.0,True,0.0,-0.13355354964733124,sideways
1.0,True,0.0,-0.18860980868339539,sideways
1.0,True,0.0,-0.2633383870124817,sideways
1.0,True,0.0,-0.2937416434288025,sideways
1.0,True,0.0,-0.2672656178474426,sideways
1.0,True,0.0,-0.29784518480300903,sideways
1.0,True,0.0,-0.5008427500724792,bear
1.0,True,0.0,-0.6268932223320007,bear
1.0,True,0.0,-0.3960735499858856,sideways
1.0,True,0.0,-0.6636733412742615,bear
1.0,True,0.0,-0.6480660438537598,bear
1.0,True,0.0,-1.0065088272094727,bear
1.0,True,0.0,-0.9270841479301453,bear
1.0,True,0.0,-1.0372213125228882,bear
1.0,True,0.0,-0.9594730734825134,bear
1.0,True,0.0,-0.8425105214118958,bear
1.0,True,0.0,-0.8186678290367126,bear
1.0,True,0.0,-0.39100492000579834,sideways
1.0,True,0.0,-0.5386180877685547,bear
1.0,True,0.0,-0.5689111351966858,bear
1.0,True,0.0,-0.3631550967693329,sideways
1.0,True,0.0,0.013116247020661831,sideways
1.0,True,0.0,-0.00417904881760478,sideways
1.0,True,0.0,0.079477958381176,sideways
1.0,True,0.0,0.1615186333656311,sideways
1.0,True,0.0,0.38730353116989136,sideways
1.0,True,0.0,0.44816944003105164,sideways
1.0,True,0.0,0.3625907003879547,sideways
1.0,True,0.0,0.42654770612716675,sideways
1.0,True,0.0,0.4659348428249359,sideways
1.0,True,0.0,0.8375756144523621,bull
1.0,True,0.0,0.7563705444335938,bull
1.0,True,0.0,2.549471855163574,bull
1.0,True,0.0,2.681638479232788,bull
1.0,True,0.0,2.7608866691589355,bull
1.0,True,0.0,2.5958340167999268,bull
1.0,True,0.0,4.011780261993408,bull
1.0,True,0.0,3.574554920196533,bull
1.0,True,0.0,3.223797559738159,bull
1.0,True,0.0,3.4584014415740967,bull
1.0,True,0.0,3.29176926612854,bull
1.0,True,0.0,3.1045682430267334,bull
1.0,True,0.0,3.110783100128174,bull
1.0,True,0.0,0.9326150417327881,bull
1.0,True,0.0,1.5705618858337402,bull
1.0,True,0.0,1.9668911695480347,bull
1.0,True,0.0,1.6153790950775146,bull
1.0,True,0.0,2.0749149322509766,bull
1.0,True,0.0,2.8506581783294678,bull
1.0,True,0.0,2.222740888595581,bull
1.0,True,0.0,2.730937957763672,bull
1.0,True,0.0,2.375032663345337,bull
1.0,True,0.0,2.5580172538757324,bull
1.0,True,0.0,2.465667247772217,bull
1.0,True,0.0,2.0821361541748047,bull
1.0,True,0.0,2.218975782394409,bull
1.0,True,0.0,2.2908663749694824,bull
1.0,True,0.0,2.186325788497925,bull
1.0,True,0.0,2.221418619155884,bull
1.0,True,0.0,2.373885154724121,bull
1.0,True,0.0,1.9744699001312256,bull
1.0,True,0.0,2.090585708618164,bull
1.0,True,0.0,2.188189744949341,bull
1.0,True,0.0,2.515515089035034,bull
1.0,True,0.0,2.497936248779297,bull
1.0,True,0.0,2.580447196960449,bull
1.0,True,0.0,3.0173261165618896,bull
1.0,True,0.0,3.066067695617676,bull
1.0,True,0.0,2.832430124282837,bull
1.0,True,0.0,2.7507123947143555,bull
1.0,True,0.0,2.4480502605438232,bull
1.0,True,0.0,2.4644572734832764,bull
1.0,True,0.0,2.4303033351898193,bull
1.0,True,0.0,2.416785717010498,bull
1.0,True,0.0,2.2323811054229736,bull
1.0,True,0.0,2.146510124206543,bull
1.0,True,0.0,2.2296252250671387,bull
1.0,True,0.0,2.2222537994384766,bull
1.0,True,0.0,2.35556960105896,bull
1.0,True,0.0,2.1397104263305664,bull
1.0,True,0.0,1.9913769960403442,bull
1.0,True,0.0,1.9264869689941406,bull
1.0,True,0.0,1.9796720743179321,bull
1.0,True,0.0,1.8791944980621338,bull
1.0,True,0.0,1.7346709966659546,bull
1.0,True,0.0,1.6455206871032715,bull
1.0,True,0.0,1.703421711921692,bull
1.0,True,0.0,1.7251133918762207,bull
1.0,True,0.0,1.7812771797180176,bull
1.0,True,0.0,1.8276004791259766,bull
1.0,True,0.0,1.8807873725891113,bull
1.0,True,0.0,2.2568628787994385,bull
1.0,True,0.0,2.2239532470703125,bull
1.0,True,0.0,2.1678104400634766,bull
1.0,True,0.0,2.1466784477233887,bull
1.0,True,0.0,2.0874712467193604,bull
1.0,True,0.0,2.0438709259033203,bull
1.0,True,0.0,1.9696224927902222,bull
1.0,True,0.0,2.0325183868408203,bull
1.0,True,0.0,1.9257608652114868,bull
1.0,True,0.0,1.8931121826171875,bull
1.0,True,0.0,1.8201144933700562,bull
1.0,True,0.0,1.8080976009368896,bull
1.0,True,0.0,1.834582805633545,bull
1.0,True,0.0,1.8298985958099365,bull
1.0,True,0.0,1.7754629850387573,bull
1.0,True,0.0,1.7236651182174683,bull
1.0,True,0.0,1.713366150856018,bull
1.0,True,0.0,1.6267790794372559,bull
1.0,True,0.0,1.7160167694091797,bull
1.0,True,0.0,1.5257960557937622,bull
1.0,True,0.0,1.4600377082824707,bull
1.0,True,0.0,1.3873029947280884,bull
1.0,True,0.0,1.2474355697631836,bull
1.0,True,0.0,1.2846672534942627,bull
1.0,True,0.0,1.292875051498413,bull
1.0,True,0.0,1.2587765455245972,bull
1.0,True,0.0,1.2273781299591064,bull
1.0,True,0.0,1.085953950881958,bull
1.0,True,0.0,1.1114966869354248,bull
1.0,True,0.0,1.209436058998108,bull
1.0,True,0.0,1.1670947074890137,bull
1.0,True,0.0,1.1741852760314941,bull
1.0,True,0.0,1.1819568872451782,bull
1.0,True,0.0,1.1571332216262817,bull
1.0,True,0.0,1.1832666397094727,bull
1.0,True,0.0,1.174891710281372,bull
1.0,True,0.0,1.0795366764068604,bull
1.0,True,0.0,1.073984146118164,bull
1.0,True,0.0,1.1041351556777954,bull
1.0,True,0.0,1.1319363117218018,bull
1.0,True,0.0,1.0345815420150757,bull
1.0,True,0.0,1.0685880184173584,bull
1.0,True,0.0,1.0723531246185303,bull
1.0,True,0.0,1.1669554710388184,bull
1.0,True,0.0,1.3520317077636719,bull
1.0,True,0.0,1.3039629459381104,bull
1.0,True,0.0,1.2913285493850708,bull
1.0,True,0.0,1.27421236038208,bull
1.0,True,0.0,1.1284555196762085,bull
1.0,True,0.0,1.0738152265548706,bull
1.0,True,0.0,1.101585865020752,bull
1.0,True,0.0,1.0243297815322876,bull
1.0,True,0.0,0.9281414747238159,bull
1.0,True,0.0,0.8307483792304993,bull
1.0,True,0.0,0.37566816806793213,sideways
1.0,True,0.0,0.39861178398132324,sideways
1.0,True,0.0,0.3694485127925873,sideways
1.0,True,0.0,0.411884605884552,sideways
1.0,True,0.0,0.38970619440078735,sideways
1.0,True,0.0,0.5168785452842712,bull
1.0,True,0.0,0.590053915977478,bull
1.0,True,0.0,0.7207751870155334,bull
1.0,True,0.0,0.596234142780304,bull
1.0,True,0.0,0.5347117781639099,bull
1.0,True,0.0,0.42113709449768066,sideways
1.0,True,0.0,0.5292392373085022,bull
1.0,True,0.0,0.31296274065971375,sideways
1.0,True,0.0,0.44322189688682556,sideways
1.0,True,0.0,0.34737449884414673,sideways
1.0,True,0.0,0.5707566142082214,bull
1.0,True,0.0,0.32053142786026,sideways
1.0,True,0.0,0.2704659104347229,sideways
1.0,True,0.0,0.010026541538536549,sideways
1.0,True,0.0,-0.16322092711925507,sideways
1.0,True,0.0,0.06706711649894714,sideways
1.0,True,0.0,0.046760886907577515,sideways
1.0,True,0.0,0.037595104426145554,sideways
1.0,True,0.0,0.05252557247877121,sideways
1.0,True,0.0,0.007324886973947287,sideways
1.0,True,0.0,0.043734822422266006,sideways
1.0,True,0.0,0.10019592195749283,sideways
1.0,True,0.0,-0.04145016521215439,sideways
1.0,True,0.0,-0.0024439457338303328,sideways
1.0,True,0.0,0.02683417685329914,sideways
1.0,True,0.0,0.12781143188476562,sideways
1.0,True,0.0,-0.03370082750916481,sideways
1.0,True,0.0,0.002255631610751152,sideways
1.0,True,0.0,0.00787549652159214,sideways
1.0,True,0.0,-0.002686083083972335,sideways
1.0,True,0.0,-0.0037007732316851616,sideways
1.0,True,0.0,-0.06064915657043457,sideways
1.0,True,0.0,0.28049179911613464,sideways
1.0,True,0.0,0.36940911412239075,sideways
1.0,True,0.0,0.24792201817035675,sideways
1.0,True,0.0,0.12651702761650085,sideways
1.0,True,0.0,0.2787155210971832,sideways
1.0,True,0.0,0.2002122849225998,sideways
1.0,True,0.0,-0.1978738009929657,sideways
1.0,True,0.0,-0.5304514765739441,bear
1.0,True,0.0,-0.44938042759895325,sideways
1.0,True,0.0,-0.6202122569084167,bear
1.0,True,0.0,-0.830089271068573,bear
1.0,True,0.0,-0.9236457943916321,bear
1.0,True,0.0,-0.994100034236908,bear
1.0,True,0.0,-0.927651047706604,bear
1.0,True,0.0,-1.0011011362075806,bear
1.0,True,0.0,-1.1765859127044678,bear
1.0,True,0.0,-1.0653671026229858,bear
1.0,True,0.0,-1.0191612243652344,bear
1.0,True,0.0,-1.4454786777496338,bear
1.0,True,0.0,-1.6670242547988892,bear
1.0,True,0.0,-1.951575756072998,bear
1.0,True,0.0,-1.928597331047058,bear
1.0,True,0.0,-3.351808786392212,bear
1.0,True,0.0,-3.035066843032837,bear
1.0,True,0.0,-2.9694125652313232,bear
1.0,True,0.0,-2.902531147003174,bear
1.0,True,0.0,-2.6380228996276855,bear
1.0,True,0.0,-2.383121967315674,bear
1.0,True,0.0,-2.4933011531829834,bear
1.0,True,0.0,-0.6157895922660828,bear
1.0,True,0.01198937650769949,-1.0244773626327515,bear
1.0,True,0.04069266840815544,-0.8747248649597168,bear
1.0,True,0.02108483389019966,-0.22455622255802155,sideways
1.0,True,0.027534309774637222,-0.4730894863605499,sideways
0.9897406101226807,True,0.10923299938440323,-1.4023773670196533,bear
0.8473213315010071,True,0.10194229334592819,-0.813861608505249,bear
1.0,True,0.10038680583238602,-1.1666518449783325,bear
1.0,True,0.08337212353944778,-0.9529401659965515,bear
1.0,True,0.09123619645833969,-1.1894786357879639,bear
1.0,True,0.06770171225070953,-1.0553613901138306,bear
1.0,True,0.061816517263650894,-0.7640542984008789,bear
0.9070403575897217,True,0.074534110724926,-1.0129092931747437,bear
1.0,True,0.06394986808300018,-1.0491631031036377,bear
1.0,True,0.05588516220450401,-1.0228980779647827,bear
1.0,True,0.031936485320329666,-0.9128534197807312,bear
1.0,True,0.03615754470229149,-0.9489060640335083,bear
1.0,True,0.030360978096723557,-0.9841938018798828,bear
1.0,True,0.025168005377054214,-1.4112378358840942,bear
1.0,True,0.00988090317696333,-1.4214797019958496,bear
1.0,True,0.03079364076256752,-1.5114715099334717,bear
1.0,True,0.03291042521595955,-1.4069219827651978,bear
1.0,True,0.04520834982395172,-1.666527509689331,bear
0.8143539428710938,True,0.09437466412782669,-2.1890339851379395,bear
1.0,True,0.07234569638967514,-1.943387746810913,bear
0.8725483417510986,True,0.07654917240142822,-1.8792507648468018,bear
0.5591374039649963,True,0.08109206706285477,-1.906794786453247,bear
0.3228485584259033,False,0.06709831953048706,-1.6713175773620605,bear
0.5890786051750183,True,0.05993335321545601,-1.6747616529464722,bear
0.7867792844772339,True,0.051975857466459274,-1.629328727722168,bear
1.0,True,0.016090013086795807,-1.1695332527160645,bear
1.0,True,0.0,-1.1150572299957275,bear
1.0,True,0.0,-1.1775946617126465,bear
1.0,True,0.0,-1.2157927751541138,bear
1.0,True,0.0,-1.2036689519882202,bear
1.0,True,0.0,-1.2167589664459229,bear
1.0,True,0.0,-1.3260281085968018,bear
1.0,True,0.0,-1.0777013301849365,bear
1.0,True,0.0,-0.969393789768219,bear
1.0,True,0.0,-1.0123281478881836,bear
1.0,True,0.0,-0.9352871775627136,bear
1.0,True,0.0,-1.1181929111480713,bear
1.0,True,0.0,-0.6808552742004395,bear
1.0,True,0.0,-0.6581850647926331,bear
1.0,True,0.0,-0.604408860206604,bear
1.0,True,0.0,-0.49415332078933716,sideways
1.0,True,0.0,-0.5805087685585022,bear
1.0,True,0.0,-0.6379624009132385,bear
1.0,True,0.0,-0.5519543886184692,bear
1.0,True,0.0,-0.6221890449523926,bear
1.0,True,0.0,-0.6098660230636597,bear
1.0,True,0.0,-0.5123878121376038,bear
1.0,True,0.0,-0.5553182363510132,bear
1.0,True,0.0,-0.32159674167633057,sideways
1.0,True,0.0,-0.4602574110031128,sideways
1.0,True,0.0,-0.64137864112854,bear
1.0,True,0.0,-0.7178452014923096,bear
1.0,True,0.0,-0.7480503916740417,bear
1.0,True,0.0,-0.7168026566505432,bear
1.0,True,0.0,-0.6356490850448608,bear
1.0,True,0.0,-0.669685423374176,bear
1.0,True,0.0,-0.6622846126556396,bear
1.0,True,0.0,-0.686374306678772,bear
1.0,True,0.0,-0.694205641746521,bear
1.0,True,0.0,-0.7265583872795105,bear
1.0,True,0.0,-0.851576030254364,bear
1.0,True,0.0,-1.1414216756820679,bear
0.8343427777290344,True,0.0,-1.4496188163757324,bear
0.750487208366394,True,0.0,-1.395796298980713,bear
0.9513865113258362,True,0.0,-1.2494837045669556,bear
1.0,True,0.0,-1.0115774869918823,bear
1.0,True,0.0,-0.8614919185638428,bear
1.0,True,0.0,-1.0058892965316772,bear
1.0,True,0.0,-1.0269547700881958,bear
1.0,True,0.0,-1.0117923021316528,bear
1.0,True,0.0,-0.9339350461959839,bear
1.0,True,0.0,-0.9419979453086853,bear
1.0,True,0.0,-0.7102648019790649,bear
1.0,True,0.0,-0.7200368046760559,bear
1.0,True,0.0,-0.8901231288909912,bear
1.0,True,0.0,-0.9033859372138977,bear
1.0,True,0.0,-0.8811059594154358,bear
1.0,True,0.0,-0.868175208568573,bear
1.0,True,0.0,-0.8443210124969482,bear
1.0,True,0.0,-0.8335672616958618,bear
1.0,True,0.0,-0.8936780095100403,bear
1.0,True,0.0,-0.921253502368927,bear
1.0,True,0.0,-0.8270847797393799,bear
1.0,True,0.0,-0.7962919473648071,bear
1.0,True,0.0,-0.7386123538017273,bear
1.0,True,0.0,-0.7972989678382874,bear
1.0,True,0.0,-0.7579987049102783,bear
1.0,True,0.0,-1.2222784757614136,bear
1.0,True,0.0,-1.286876916885376,bear
1.0,True,0.0,-1.2573390007019043,bear
1.0,True,0.0,-1.2330515384674072,bear
1.0,True,0.0,-0.8606859445571899,bear
1.0,True,0.0,-0.8048428893089294,bear
1.0,True,0.0,-1.1244570016860962,bear
1.0,True,0.0,-1.1247525215148926,bear
1.0,True,0.0,-1.3749160766601562,bear
1.0,True,0.0,-1.272491455078125,bear
1.0,True,0.0,-0.5589907765388489,bear
1.0,True,0.0,-0.5182437300682068,bear
1.0,True,0.0,-0.6653861999511719,bear
1.0,True,0.0,-0.7668826580047607,bear
1.0,True,0.0,-0.423259437084198,sideways
1.0,True,0.0,-0.7393339276313782,bear
1.0,True,0.0,-1.1064897775650024,bear
1.0,True,0.0,-1.459517478942871,bear
1.0,True,0.0,-1.018477201461792,bear
1.0,True,0.0,-1.019355297088623,bear
1.0,True,0.0,-0.9650691151618958,bear
1.0,True,0.0,-1.3648730516433716,bear
1.0,True,0.0,-0.9650273323059082,bear
1.0,True,0.0,-0.7821747660636902,bear
1.0,True,0.0,-0.3899620771408081,sideways
1.0,True,0.0,-0.7568773031234741,bear
1.0,True,0.0,-1.2131657600402832,bear
1.0,True,0.0,-1.1157605648040771,bear
1.0,True,0.0,-0.7541126608848572,bear
1.0,True,0.0,-0.07650882750749588,sideways
1.0,True,0.0,-0.6273829936981201,bear
1.0,True,0.0,-0.47323793172836304,sideways
1.0,True,0.0,-0.5246124863624573,bear
1.0,True,0.0,-0.6532080173492432,bear
1.0,True,0.0,-0.2092248797416687,sideways
1.0,True,0.0,-0.4391027092933655,sideways
1.0,True,0.0,-0.520147442817688,bear
1.0,True,0.0,-0.3295857906341553,sideways
1.0,True,0.0,-0.5748734474182129,bear
1.0,True,0.0,-0.5678101181983948,bear
1.0,True,0.0,-0.43762141466140747,sideways
1.0,True,0.0,-0.5641967058181763,bear
1.0,True,0.0,-0.4453497529029846,sideways
1.0,True,0.0,-0.4931785762310028,sideways
1.0,True,0.0,-0.42997676134109497,sideways
